,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
8480,New York City,2018-05-17T12:00:00,16.7,16.7,15.3,91.65,0.23,100.0,rain,0.0,0.0,,3.4,36.0,1016.9,100.0,6.4,202.0,0.7,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",354
8481,New York City,2018-05-17T13:00:00,17.3,17.3,15.6,89.54,0.0,0.0,,0.0,0.0,,2.3,24.0,1017.1,89.8,7.0,211.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",288
8482,New York City,2018-05-17T14:00:00,18.7,18.7,16.0,84.42,0.0,0.0,,0.0,0.0,,1.7,7.0,1017.1,92.2,9.4,387.0,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",227
8483,New York City,2018-05-17T15:00:00,20.4,20.4,17.0,80.91,0.0,0.0,,0.0,0.0,,2.1,294.0,1016.7,38.4,13.7,410.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",239
8502,New York City,2018-05-18T10:00:00,17.0,17.0,8.5,57.17,0.0,0.0,,0.0,0.0,41.4,18.4,60.0,1025.0,38.4,16.0,234.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",308
8503,New York City,2018-05-18T11:00:00,17.1,17.1,6.0,47.72,0.0,0.0,,0.0,0.0,34.5,19.2,70.0,1025.5,38.4,16.0,275.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",301
8504,New York City,2018-05-18T12:00:00,17.0,17.0,5.7,47.32,0.0,0.0,,0.0,0.0,34.3,18.2,72.0,1026.3,37.7,16.0,292.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",346
8505,New York City,2018-05-18T13:00:00,17.0,17.0,4.7,44.27,0.0,0.0,,0.0,0.0,33.0,17.4,52.0,1026.5,38.4,16.0,339.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",281
8506,New York City,2018-05-18T14:00:00,17.1,17.1,5.0,44.63,0.0,0.0,,0.0,0.0,37.1,18.1,64.0,1026.8,38.4,16.0,386.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",222
8507,New York City,2018-05-18T15:00:00,17.2,17.2,5.3,45.35,0.0,0.0,,0.0,0.0,32.0,19.9,71.0,1026.7,100.0,16.0,393.0,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",277
8526,New York City,2018-05-19T10:00:00,10.8,10.8,10.0,95.02,0.52,100.0,rain,0.0,0.0,,11.9,63.0,1025.8,100.0,6.0,81.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",412
8527,New York City,2018-05-19T11:00:00,11.0,11.0,10.1,94.15,0.83,100.0,rain,0.0,0.0,,16.0,84.0,1025.3,100.0,6.1,93.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",397
8528,New York City,2018-05-19T12:00:00,11.9,11.9,11.2,95.57,0.75,100.0,rain,0.0,0.0,,13.3,54.0,1024.6,100.0,5.1,111.0,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",426
8529,New York City,2018-05-19T13:00:00,11.8,11.8,11.1,95.58,1.59,100.0,rain,0.0,0.0,,13.2,72.0,1023.5,100.0,4.0,97.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",347
8530,New York City,2018-05-19T14:00:00,12.4,12.4,11.8,95.97,5.33,100.0,rain,0.0,0.0,,11.4,81.0,1023.2,100.0,5.6,113.0,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",288
8531,New York City,2018-05-19T15:00:00,12.7,12.7,12.1,96.45,0.26,100.0,rain,0.0,0.0,,5.2,29.0,1022.5,100.0,3.0,138.0,0.5,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",268
8550,New York City,2018-05-20T10:00:00,22.3,22.3,20.1,87.15,0.0,0.0,,0.0,0.0,,16.8,234.0,1014.1,97.5,15.3,261.0,0.9,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",303
8551,New York City,2018-05-20T11:00:00,24.1,24.1,19.8,77.22,0.0,0.0,,0.0,0.0,37.1,12.9,240.0,1013.8,95.7,16.0,535.0,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",287
8552,New York City,2018-05-20T12:00:00,24.9,24.9,19.2,70.61,0.0,0.0,,0.0,0.0,44.6,13.1,246.0,1013.5,95.7,16.0,537.0,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",302
8553,New York City,2018-05-20T13:00:00,27.1,28.1,18.0,57.42,0.0,0.0,,0.0,0.0,44.6,18.5,269.0,1013.3,65.0,16.0,816.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",283
8554,New York City,2018-05-20T14:00:00,26.7,26.7,17.6,57.55,0.0,0.0,,0.0,0.0,40.7,16.7,281.0,1013.4,92.0,16.0,646.8,2.3,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",254
8555,New York City,2018-05-20T15:00:00,27.2,28.0,17.6,55.87,0.0,0.0,,0.0,0.0,33.5,11.2,276.0,1013.3,88.9,16.0,580.8,2.1,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",252
8574,New York City,2018-05-21T10:00:00,19.6,19.6,8.7,49.57,0.0,0.0,,0.0,0.0,,12.5,52.0,1022.6,34.2,14.8,640.8,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",278
8575,New York City,2018-05-21T11:00:00,20.8,20.8,7.5,42.29,0.0,0.0,,0.0,0.0,,10.5,52.0,1022.7,34.2,16.0,713.0,2.6,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",250
8576,New York City,2018-05-21T12:00:00,23.0,23.0,7.0,35.84,0.0,0.0,,0.0,0.0,,7.6,70.0,1022.7,34.2,16.0,845.3,3.0,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",333
8577,New York City,2018-05-21T13:00:00,23.4,23.4,6.6,33.88,0.0,0.0,,0.0,0.0,,2.4,21.0,1022.3,34.2,16.0,902.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",306
8578,New York City,2018-05-21T14:00:00,24.7,24.7,5.7,29.31,0.0,0.0,,0.0,0.0,,2.9,28.0,1021.5,25.4,16.0,895.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",254
8579,New York City,2018-05-21T15:00:00,25.4,25.4,7.5,31.95,0.0,0.0,,0.0,0.0,,5.4,80.0,1021.0,25.4,16.0,792.5,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",337
8598,New York City,2018-05-22T10:00:00,19.7,19.7,11.8,60.08,0.0,0.0,,0.0,0.0,,3.3,81.0,1021.2,100.0,16.0,116.0,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",339
8599,New York City,2018-05-22T11:00:00,18.2,18.2,12.3,68.44,0.0,0.0,,0.0,0.0,,8.0,158.0,1020.9,100.0,16.0,173.0,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",298
8600,New York City,2018-05-22T12:00:00,18.2,18.2,10.1,59.21,0.0,0.0,,0.0,0.0,,9.2,158.0,1020.5,100.0,16.0,166.0,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",323
8601,New York City,2018-05-22T13:00:00,18.4,18.4,11.1,62.45,0.0,0.0,,0.0,0.0,,13.3,162.0,1019.9,100.0,16.0,149.0,0.5,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",261
8602,New York City,2018-05-22T14:00:00,18.1,18.1,10.8,62.44,0.0,0.0,,0.0,0.0,,5.2,79.0,1019.4,100.0,16.0,157.0,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",250
8603,New York City,2018-05-22T15:00:00,16.2,16.2,12.4,78.09,0.72,100.0,rain,0.0,0.0,,2.5,54.0,1019.5,100.0,8.2,77.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",253
8622,New York City,2018-05-23T10:00:00,19.9,19.9,17.0,82.93,0.0,0.0,,0.0,0.0,,8.5,312.0,1013.2,98.2,14.8,417.0,1.5,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",274
8623,New York City,2018-05-23T11:00:00,21.6,21.6,16.3,71.8,0.0,0.0,,0.0,0.0,,8.0,347.0,1013.8,95.7,16.0,409.0,1.5,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",306
8624,New York City,2018-05-23T12:00:00,21.9,21.9,16.3,70.39,0.0,0.0,,0.0,0.0,38.9,12.6,25.0,1014.0,96.2,16.0,408.0,1.5,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",378
8625,New York City,2018-05-23T13:00:00,22.3,22.3,16.0,67.55,0.0,0.0,,0.0,0.0,31.7,18.2,328.0,1014.1,95.7,16.0,515.0,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",302
8626,New York City,2018-05-23T14:00:00,23.8,23.8,14.3,55.37,0.0,0.0,,0.0,0.0,35.3,5.4,339.0,1014.0,35.9,16.0,917.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",259
8627,New York City,2018-05-23T15:00:00,25.7,25.7,13.4,46.48,0.0,0.0,,0.0,0.0,,9.8,345.0,1013.9,19.2,16.0,857.0,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",285
8646,New York City,2018-05-24T10:00:00,22.7,22.7,6.0,33.99,0.0,0.0,,0.0,0.0,,17.3,354.0,1020.2,10.5,16.0,733.0,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",285
8647,New York City,2018-05-24T11:00:00,24.0,24.0,3.3,25.84,0.0,0.0,,0.0,0.0,33.5,5.8,4.0,1020.4,10.5,16.0,861.0,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",246
8648,New York City,2018-05-24T12:00:00,25.7,25.7,3.1,23.04,0.0,0.0,,0.0,0.0,,4.7,8.0,1020.4,10.5,16.0,939.0,3.4,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",321
8649,New York City,2018-05-24T13:00:00,26.6,26.6,2.4,20.84,0.0,0.0,,0.0,0.0,27.7,5.2,11.0,1020.1,10.5,16.0,960.0,3.5,10.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",312
8650,New York City,2018-05-24T14:00:00,27.6,26.5,3.5,21.23,0.0,0.0,,0.0,0.0,,2.3,19.0,1019.5,10.5,16.0,929.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",247
8651,New York City,2018-05-24T15:00:00,27.5,26.6,5.7,24.9,0.0,0.0,,0.0,0.0,,1.2,347.0,1019.2,10.5,16.0,845.0,3.0,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",252
8670,New York City,2018-05-25T10:00:00,24.8,24.8,11.7,44.02,0.0,0.0,,0.0,0.0,31.7,12.4,230.0,1016.2,10.5,16.0,690.0,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",288
8671,New York City,2018-05-25T11:00:00,26.8,26.6,11.4,38.24,0.0,0.0,,0.0,0.0,27.7,16.3,242.0,1015.4,10.5,16.0,823.0,3.0,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",250
8672,New York City,2018-05-25T12:00:00,28.5,27.6,10.3,32.17,0.0,0.0,,0.0,0.0,27.7,13.6,234.0,1014.7,34.2,14.8,885.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",297
8673,New York City,2018-05-25T13:00:00,29.6,28.2,8.7,27.15,0.0,0.0,,0.0,0.0,29.9,13.2,222.0,1013.7,34.2,16.0,929.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",282
8674,New York City,2018-05-25T14:00:00,29.8,28.5,9.3,27.91,0.0,0.0,,0.0,0.0,38.2,13.9,212.0,1012.9,34.2,16.0,904.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",220
8675,New York City,2018-05-25T15:00:00,29.9,28.6,10.4,29.93,0.0,0.0,,0.0,0.0,38.9,23.1,238.0,1012.3,34.2,16.0,818.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",275
8694,New York City,2018-05-26T10:00:00,27.6,28.9,19.2,60.45,0.0,0.0,,0.0,0.0,,3.2,299.0,1009.9,25.4,14.8,613.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",286
8695,New York City,2018-05-26T11:00:00,28.7,29.9,18.9,55.2,0.0,0.0,,0.0,0.0,,8.0,279.0,1009.7,34.2,14.8,692.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",269
8696,New York City,2018-05-26T12:00:00,29.9,31.1,18.9,51.66,0.0,0.0,,0.0,0.0,,5.8,296.0,1009.3,61.8,16.0,726.0,2.6,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",327
8697,New York City,2018-05-26T13:00:00,31.5,33.2,19.5,48.99,0.0,0.0,,0.0,0.0,,6.2,294.0,1008.9,27.3,14.8,809.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",321
8698,New York City,2018-05-26T14:00:00,32.0,32.7,17.6,42.2,0.0,0.0,,0.0,0.0,29.5,6.7,291.0,1008.5,85.7,16.0,641.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",288
8699,New York City,2018-05-26T15:00:00,31.4,31.8,16.9,41.77,0.0,0.0,,0.0,0.0,,10.6,258.0,1008.4,65.0,16.0,588.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",211
8718,New York City,2018-05-27T10:00:00,16.0,16.0,15.1,94.89,3.94,100.0,rain,0.0,0.0,31.7,16.6,49.0,1016.2,100.0,3.0,61.0,0.2,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",378
8719,New York City,2018-05-27T11:00:00,16.5,16.5,15.7,94.56,0.36,100.0,rain,0.0,0.0,,12.7,53.0,1016.7,100.0,7.2,33.0,0.1,0.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",332
8720,New York City,2018-05-27T12:00:00,17.1,17.1,16.1,93.72,0.68,100.0,rain,0.0,0.0,,16.6,64.0,1016.7,100.0,8.7,74.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",308
8721,New York City,2018-05-27T13:00:00,17.2,17.2,15.0,86.94,0.0,0.0,,0.0,0.0,36.5,21.0,55.0,1016.8,100.0,14.8,283.0,1.0,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",228
8722,New York City,2018-05-27T14:00:00,16.5,16.5,14.3,86.81,0.0,0.0,,0.0,0.0,40.8,19.5,67.0,1017.3,100.0,14.2,103.0,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",255
8723,New York City,2018-05-27T15:00:00,16.0,16.0,13.9,87.47,0.0,0.0,,0.0,0.0,37.9,24.8,63.0,1017.0,100.0,10.9,192.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",184
8742,New York City,2018-05-28T10:00:00,14.5,14.5,11.0,79.96,0.0,0.0,,0.0,0.0,,2.1,13.0,1019.2,100.0,16.0,185.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",254
8743,New York City,2018-05-28T11:00:00,15.4,15.4,11.6,78.0,0.0,0.0,,0.0,0.0,,1.7,13.0,1019.4,100.0,16.0,272.0,1.0,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",259
8744,New York City,2018-05-28T12:00:00,16.8,16.8,12.0,73.17,0.0,0.0,,0.0,0.0,,4.1,15.0,1019.1,100.0,16.0,476.0,1.7,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",248
8745,New York City,2018-05-28T13:00:00,18.4,18.4,12.6,69.09,0.0,0.0,,0.0,0.0,,3.6,23.0,1018.7,100.0,14.8,578.0,2.1,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",229
8746,New York City,2018-05-28T14:00:00,19.2,19.2,13.1,67.92,0.0,0.0,,0.0,0.0,,7.6,194.0,1018.3,100.0,14.2,545.0,2.0,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",218
8747,New York City,2018-05-28T15:00:00,19.6,19.6,12.9,64.93,0.0,0.0,,0.0,0.0,,6.3,267.0,1017.5,100.0,14.2,434.0,1.6,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",201
8766,New York City,2018-05-29T10:00:00,23.4,23.4,18.7,75.18,0.0,0.0,,0.0,0.0,,8.0,298.0,1015.4,88.9,12.0,523.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",307
8767,New York City,2018-05-29T11:00:00,25.4,25.4,19.0,67.82,0.0,0.0,,0.0,0.0,,1.8,355.0,1015.2,34.2,14.2,828.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",259
8768,New York City,2018-05-29T12:00:00,27.8,28.9,18.5,56.85,0.0,0.0,,0.0,0.0,,1.2,0.0,1015.1,34.2,14.8,875.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",306
8769,New York City,2018-05-29T13:00:00,29.7,30.5,17.8,48.67,0.0,0.0,,0.0,0.0,,1.7,0.0,1015.0,34.2,16.0,935.0,3.4,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",240
8770,New York City,2018-05-29T14:00:00,30.8,30.9,16.4,41.82,0.0,0.0,,0.0,0.0,,7.8,90.0,1014.6,25.4,16.0,914.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",273
8771,New York City,2018-05-29T15:00:00,30.7,30.8,16.1,41.47,0.0,0.0,,0.0,0.0,,3.7,8.0,1014.3,25.4,16.0,822.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",251
8790,New York City,2018-05-30T10:00:00,19.0,19.0,17.1,88.56,0.0,0.0,,0.0,0.0,,9.8,109.0,1020.7,100.0,9.6,158.0,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",303
