,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
7279,New York City,2018-03-28T11:00:00,6.4,4.3,2.6,76.94,0.0,0.0,,0.0,0.0,,10.2,290.0,1017.9,97.5,13.8,309.0,1.1,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9087
7280,New York City,2018-03-28T12:00:00,7.2,5.6,2.9,73.92,0.0,0.0,,0.0,0.0,,8.5,285.0,1018.0,100.0,14.4,240.0,0.9,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10184
7281,New York City,2018-03-28T13:00:00,8.3,6.8,3.0,69.09,0.0,0.0,,0.0,0.0,,9.2,300.0,1017.0,55.1,15.7,362.0,1.3,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9528
7282,New York City,2018-03-28T14:00:00,9.0,7.7,3.5,68.3,0.0,0.0,,0.0,0.0,,8.8,283.0,1016.2,100.0,14.8,330.0,1.2,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9782
7283,New York City,2018-03-28T15:00:00,10.0,8.7,3.9,65.95,0.0,0.0,,0.0,0.0,,9.6,260.0,1015.6,69.2,14.2,283.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9878
7284,New York City,2018-03-28T16:00:00,10.5,10.5,3.9,63.56,0.0,0.0,,0.0,0.0,,11.9,269.0,1015.5,54.3,14.2,260.0,0.9,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9074
7302,New York City,2018-03-29T10:00:00,9.4,8.0,7.9,90.02,0.2,100.0,rain,0.0,0.0,,9.6,50.0,1017.2,100.0,2.0,65.0,0.2,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",10495
7303,New York City,2018-03-29T11:00:00,9.9,8.8,8.7,92.34,0.38,100.0,rain,0.0,0.0,,8.6,155.0,1017.6,100.0,2.4,110.0,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10095
7304,New York City,2018-03-29T12:00:00,10.1,10.1,8.3,88.45,0.18,100.0,rain,0.0,0.0,,11.8,165.0,1016.7,100.0,6.4,109.0,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9766
7305,New York City,2018-03-29T13:00:00,10.0,10.0,8.3,89.07,0.0,0.0,,0.0,0.0,,9.1,152.0,1017.1,100.0,5.1,107.0,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9209
7306,New York City,2018-03-29T14:00:00,10.4,10.4,8.2,86.22,0.0,0.0,,0.0,0.0,,7.5,104.0,1016.4,100.0,6.6,143.0,0.5,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10028
7307,New York City,2018-03-29T15:00:00,10.4,10.4,8.2,86.47,0.0,0.0,,0.0,0.0,,10.4,112.0,1014.9,100.0,7.0,181.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10218
7308,New York City,2018-03-29T16:00:00,11.3,11.3,8.4,82.46,0.0,0.0,,0.0,0.0,,8.0,125.0,1014.0,100.0,10.1,198.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9460
7326,New York City,2018-03-30T10:00:00,12.7,12.7,9.8,82.69,0.0,0.0,,0.0,0.0,,1.2,0.0,1006.0,100.0,9.8,90.0,0.3,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8562
7327,New York City,2018-03-30T11:00:00,15.1,15.1,11.3,78.25,0.0,0.0,,0.0,0.0,,3.0,30.0,1005.8,100.0,10.9,228.0,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8737
7328,New York City,2018-03-30T12:00:00,13.2,13.2,10.5,83.41,0.0,0.0,,0.0,0.0,,11.8,322.0,1006.9,100.0,8.0,202.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9916
7329,New York City,2018-03-30T13:00:00,13.7,13.7,9.3,75.14,0.0,0.0,,0.0,0.0,27.7,16.8,306.0,1006.7,99.1,16.0,372.0,1.3,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9435
7330,New York City,2018-03-30T14:00:00,13.8,13.8,7.4,65.22,0.0,0.0,,0.0,0.0,40.7,13.5,304.0,1006.7,88.9,16.0,494.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9769
7331,New York City,2018-03-30T15:00:00,15.2,15.2,7.6,60.31,0.0,0.0,,0.0,0.0,37.1,13.1,355.0,1006.5,50.8,16.0,501.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10126
7332,New York City,2018-03-30T16:00:00,14.1,14.1,7.7,65.34,0.0,0.0,,0.0,0.0,37.1,5.9,346.0,1007.2,99.0,16.0,108.0,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",11131
7350,New York City,2018-03-31T10:00:00,7.1,5.4,-8.3,32.55,0.0,0.0,,0.0,0.0,,8.7,288.0,1025.7,6.1,16.0,607.0,2.2,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",6219
7351,New York City,2018-03-31T11:00:00,8.6,7.8,-9.2,27.25,0.0,0.0,,0.0,0.0,,6.4,308.0,1025.7,0.0,16.0,762.0,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7709
7352,New York City,2018-03-31T12:00:00,10.5,10.5,-9.2,24.06,0.0,0.0,,0.0,0.0,,0.0,0.0,1025.5,0.0,16.0,863.0,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8346
7353,New York City,2018-03-31T13:00:00,12.1,12.1,-8.6,22.63,0.0,0.0,,0.0,0.0,,3.5,360.0,1024.6,0.0,16.0,901.0,3.2,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8956
7354,New York City,2018-03-31T14:00:00,12.7,12.7,-8.8,21.5,0.0,0.0,,0.0,0.0,,7.2,140.0,1023.3,0.0,16.0,875.0,3.2,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8582
7355,New York City,2018-03-31T15:00:00,13.4,13.4,-7.7,22.39,0.0,0.0,,0.0,0.0,29.9,14.6,190.0,1023.4,0.0,16.0,782.0,2.8,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8702
7356,New York City,2018-03-31T16:00:00,12.7,12.7,-5.8,27.25,0.0,0.0,,0.0,0.0,34.9,22.3,161.0,1022.7,10.5,16.0,637.0,2.3,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8969
7374,New York City,2018-04-01T10:00:00,11.7,11.7,0.7,46.9,0.0,0.0,,0.5,1.0,33.5,13.6,230.0,1014.2,35.9,16.0,208.0,0.7,2.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",5976
7375,New York City,2018-04-01T11:00:00,13.4,13.4,1.3,43.7,0.0,0.0,,0.5,1.5,,20.4,230.0,1014.5,34.2,16.0,335.0,1.2,3.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7636
7376,New York City,2018-04-01T12:00:00,14.5,14.5,2.2,43.55,0.0,0.0,,0.5,2.0,35.8,13.3,250.0,1014.4,50.8,16.0,328.0,1.2,3.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7842
7377,New York City,2018-04-01T13:00:00,15.5,15.5,3.1,43.3,0.0,0.0,,0.5,2.5,38.0,15.9,302.0,1014.4,50.8,16.0,510.0,1.8,5.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8025
7378,New York City,2018-04-01T14:00:00,14.1,14.1,3.5,48.77,0.0,0.0,,0.5,3.0,25.9,12.6,314.0,1014.9,88.9,16.0,500.0,1.8,5.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7890
7379,New York City,2018-04-01T15:00:00,13.5,13.5,3.5,50.8,0.0,0.0,,0.5,3.5,37.1,13.4,299.0,1015.1,50.8,16.0,368.0,1.3,4.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7350
7380,New York City,2018-04-01T16:00:00,13.0,13.0,2.4,48.49,0.0,0.0,,0.5,4.0,,16.1,318.0,1015.3,88.9,16.0,291.0,1.0,3.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7133
7398,New York City,2018-04-02T10:00:00,0.6,-3.9,0.0,95.36,1.02,100.0,"rain,snow",0.0,11.35,,17.0,49.0,1020.5,100.0,1.4,75.0,0.3,1.0,,"Snow, Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8589
7399,New York City,2018-04-02T11:00:00,1.3,-2.9,-0.2,89.75,0.12,100.0,"rain,snow",0.0,10.9,,15.7,31.0,1020.5,100.0,10.5,244.0,0.9,2.0,,"Snow, Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",7402
7400,New York City,2018-04-02T12:00:00,1.7,-2.6,-0.6,84.94,0.0,0.0,,0.0,10.45,,16.7,43.0,1020.8,100.0,16.0,281.0,1.0,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8005
7401,New York City,2018-04-02T13:00:00,2.3,-1.1,-0.8,80.36,0.0,0.0,,0.0,10.0,,12.5,23.0,1019.8,97.5,16.0,337.0,1.2,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8013
7402,New York City,2018-04-02T14:00:00,2.9,0.3,-1.2,74.55,0.0,0.0,,0.0,9.56,,9.2,31.0,1020.4,98.3,16.0,302.0,1.1,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",8265
7403,New York City,2018-04-02T15:00:00,3.3,1.4,-1.2,72.78,0.0,0.0,,0.0,9.11,,7.0,5.0,1020.2,98.2,16.0,313.0,1.1,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8552
7404,New York City,2018-04-02T16:00:00,4.6,2.5,-1.6,64.44,0.0,0.0,,0.0,8.66,,8.7,54.0,1019.4,95.7,16.0,389.0,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8181
7422,New York City,2018-04-03T10:00:00,5.5,2.5,0.6,70.39,0.0,0.0,,0.0,5.54,,14.7,138.0,1021.5,100.0,16.0,185.0,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9137
7423,New York City,2018-04-03T11:00:00,5.7,3.5,0.5,69.39,0.0,0.0,,0.0,5.36,,9.7,126.0,1021.4,100.0,16.0,122.0,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9726
7424,New York City,2018-04-03T12:00:00,4.7,2.0,2.1,83.11,0.75,100.0,rain,0.0,5.19,,11.5,136.0,1020.5,100.0,3.7,56.0,0.2,1.0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732",12727
7425,New York City,2018-04-03T13:00:00,4.5,1.9,2.8,88.67,1.74,100.0,rain,0.0,5.02,,10.6,108.0,1018.8,100.0,9.2,69.0,0.2,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",11711
7426,New York City,2018-04-03T14:00:00,5.0,2.7,2.9,86.52,0.95,100.0,rain,0.0,4.84,,9.9,94.0,1018.6,100.0,12.8,44.0,0.2,0.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",11031
7427,New York City,2018-04-03T15:00:00,4.9,3.2,3.8,92.19,0.52,100.0,rain,0.0,4.67,,7.4,88.0,1017.8,100.0,2.9,44.0,0.2,0.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",12185
7428,New York City,2018-04-03T16:00:00,5.5,2.6,4.0,89.99,0.81,100.0,rain,0.0,4.49,27.7,14.1,108.0,1015.9,100.0,2.8,70.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10356
7446,New York City,2018-04-04T10:00:00,7.5,6.3,7.0,96.59,0.0,0.0,,0.0,0.0,,7.2,32.0,999.1,100.0,0.6,83.0,0.3,1.0,,Overcast,fog,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9293
7447,New York City,2018-04-04T11:00:00,8.5,8.5,7.8,95.18,0.0,0.0,,0.0,0.0,,3.8,11.0,998.2,100.0,1.2,158.0,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8910
7448,New York City,2018-04-04T12:00:00,11.6,11.6,9.2,85.48,0.0,0.0,,0.0,0.0,,6.1,319.0,997.0,66.6,5.4,333.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",9742
7449,New York City,2018-04-04T13:00:00,11.6,11.6,9.7,88.53,0.0,0.0,,0.0,0.0,,5.1,284.0,996.4,100.0,4.7,77.0,0.3,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",11683
7450,New York City,2018-04-04T14:00:00,12.0,12.0,9.9,86.73,1.28,100.0,rain,0.0,0.0,35.9,21.7,266.0,997.2,92.5,6.2,85.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",10872
7451,New York City,2018-04-04T15:00:00,12.9,12.9,6.1,63.46,0.07,100.0,rain,0.0,0.0,51.0,29.1,285.0,997.7,100.0,16.0,92.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10035
7452,New York City,2018-04-04T16:00:00,13.1,13.1,2.5,48.51,0.0,0.0,,0.0,0.0,58.3,31.5,275.0,998.6,95.7,16.0,345.0,1.2,3.0,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9080
7470,New York City,2018-04-05T10:00:00,3.0,-2.0,-11.3,34.01,0.0,0.0,,0.0,0.0,42.1,24.9,306.0,1018.3,19.2,16.0,591.0,2.1,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9723
7471,New York City,2018-04-05T11:00:00,3.7,-0.4,-11.4,32.24,0.0,0.0,,0.0,0.0,41.6,19.3,294.0,1018.4,35.9,16.0,879.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9645
7472,New York City,2018-04-05T12:00:00,5.2,1.0,-10.9,30.38,0.0,0.0,,0.0,0.0,41.3,22.8,288.0,1018.5,73.9,16.0,899.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10399
7473,New York City,2018-04-05T13:00:00,5.8,1.4,-10.7,29.51,0.0,0.0,,0.0,0.0,47.1,27.3,280.0,1018.2,56.2,16.0,755.0,2.7,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9945
7474,New York City,2018-04-05T14:00:00,6.3,1.5,-10.0,30.1,0.0,0.0,,0.0,0.0,50.0,33.1,278.0,1018.0,88.9,16.0,633.0,2.3,6.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10195
7475,New York City,2018-04-05T15:00:00,6.2,1.5,-11.0,27.95,0.0,0.0,,0.0,0.0,48.0,32.7,254.0,1017.8,95.7,16.0,411.0,1.5,4.0,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",11116
7476,New York City,2018-04-05T16:00:00,7.3,2.9,-11.8,24.22,0.0,0.0,,0.0,0.0,53.9,32.7,262.0,1017.2,58.7,16.0,425.0,1.5,4.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10189
7494,New York City,2018-04-06T10:00:00,3.5,1.9,1.7,88.0,1.51,100.0,rain,0.0,0.0,,6.2,91.0,1017.7,100.0,6.8,88.0,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10285
7495,New York City,2018-04-06T11:00:00,4.6,0.3,2.2,84.43,0.41,100.0,rain,0.0,0.0,33.1,22.5,165.0,1015.5,100.0,14.2,212.0,0.8,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9234
7496,New York City,2018-04-06T12:00:00,6.3,2.4,1.8,72.77,0.0,0.0,,0.0,0.0,36.1,23.1,146.0,1013.3,92.3,16.0,291.0,1.0,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9724
7497,New York City,2018-04-06T13:00:00,8.8,6.1,2.0,62.17,0.0,0.0,,0.0,0.0,36.8,18.0,179.0,1011.6,93.1,16.0,319.0,1.1,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9288
7498,New York City,2018-04-06T14:00:00,9.7,8.0,3.4,64.97,0.0,0.0,,0.0,0.0,43.5,11.7,204.0,1010.0,100.0,16.0,254.0,0.9,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9367
7499,New York City,2018-04-06T15:00:00,12.6,12.6,3.4,53.26,0.0,0.0,,0.0,0.0,33.1,20.7,241.0,1008.5,64.4,16.0,519.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10197
7500,New York City,2018-04-06T16:00:00,14.5,14.5,2.1,43.33,0.0,0.0,,0.0,0.0,36.7,14.8,220.0,1007.4,35.2,16.0,601.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9347
7518,New York City,2018-04-07T10:00:00,4.1,0.1,-9.3,36.99,0.0,0.0,,0.0,0.0,37.4,19.5,317.0,1012.1,100.0,16.0,402.0,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7709
7519,New York City,2018-04-07T11:00:00,4.6,1.3,-9.1,36.41,0.0,0.0,,0.0,0.0,,14.3,312.0,1012.7,91.4,16.0,374.0,1.3,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9142
7520,New York City,2018-04-07T12:00:00,5.5,2.4,-9.4,33.19,0.0,0.0,,0.0,0.0,31.2,15.2,302.0,1012.8,100.0,16.0,587.0,2.1,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9925
7521,New York City,2018-04-07T13:00:00,5.4,2.1,-11.0,29.55,0.0,0.0,,0.0,0.0,26.6,16.0,308.0,1012.5,97.5,16.0,611.0,2.2,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10745
7522,New York City,2018-04-07T14:00:00,6.2,3.0,-11.2,27.54,0.0,0.0,,0.0,0.0,33.5,17.0,313.0,1012.3,88.9,16.0,739.0,2.7,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9676
7523,New York City,2018-04-07T15:00:00,7.3,4.9,-10.5,26.99,0.0,0.0,,0.0,0.0,25.9,13.3,309.0,1011.8,88.8,16.0,710.0,2.6,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732",9195
7524,New York City,2018-04-07T16:00:00,7.9,5.6,-10.5,25.9,0.0,0.0,,0.0,0.0,27.7,13.3,302.0,1011.2,80.1,16.0,598.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9302
7542,New York City,2018-04-08T10:00:00,3.1,-0.9,-8.9,40.91,0.0,0.0,,0.0,0.0,33.5,17.2,346.0,1012.3,34.2,16.0,605.0,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",6184
7543,New York City,2018-04-08T11:00:00,3.5,0.1,-9.2,38.78,0.0,0.0,,0.0,0.0,33.8,13.7,336.0,1012.3,19.2,16.0,791.0,2.8,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8032
7544,New York City,2018-04-08T12:00:00,5.3,1.8,-9.4,34.02,0.0,0.0,,0.0,0.0,32.2,17.0,1.0,1011.9,25.4,16.0,696.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8954
7545,New York City,2018-04-08T13:00:00,5.2,2.6,-10.1,32.07,0.0,0.0,,0.0,0.0,33.1,11.6,357.0,1011.3,88.9,16.0,569.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9445
7546,New York City,2018-04-08T14:00:00,6.7,4.3,-10.1,29.02,0.0,0.0,,0.0,0.0,33.8,12.1,335.0,1010.9,88.9,16.0,431.0,1.6,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9157
7547,New York City,2018-04-08T15:00:00,6.7,3.5,-11.1,26.84,0.0,0.0,,0.0,0.0,28.9,18.4,315.0,1010.8,65.0,16.0,700.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8667
7548,New York City,2018-04-08T16:00:00,6.8,3.1,-11.9,25.05,0.0,0.0,,0.0,0.0,34.1,22.4,289.0,1010.7,58.7,16.0,638.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8586
7566,New York City,2018-04-09T10:00:00,2.5,-1.0,-10.6,37.36,0.0,0.0,,0.0,0.0,29.5,13.4,294.0,1023.2,36.7,16.0,433.0,1.6,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8644
7567,New York City,2018-04-09T11:00:00,3.5,1.4,-11.0,33.78,0.0,0.0,,0.0,0.0,,8.3,284.0,1023.5,38.4,16.0,688.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",7815
7568,New York City,2018-04-09T12:00:00,5.0,3.4,-11.3,29.78,0.0,0.0,,0.0,0.0,,7.1,228.0,1022.9,34.2,16.0,838.0,3.0,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8350
7569,New York City,2018-04-09T13:00:00,5.5,3.6,-11.5,28.17,0.0,0.0,,0.0,0.0,,8.8,250.0,1022.4,34.2,16.0,938.0,3.4,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8037
7570,New York City,2018-04-09T14:00:00,7.0,5.5,-11.0,26.52,0.0,0.0,,0.0,0.0,,8.0,310.0,1021.8,34.2,16.0,861.0,3.1,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8606
7571,New York City,2018-04-09T15:00:00,8.5,6.5,-10.7,24.52,0.0,0.0,,0.0,0.0,,11.9,255.0,1020.9,82.6,16.0,805.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9825
7572,New York City,2018-04-09T16:00:00,8.8,7.4,-9.9,25.51,0.0,0.0,,0.0,0.0,29.5,9.5,212.0,1020.3,50.8,16.0,639.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9400
7590,New York City,2018-04-10T10:00:00,5.0,3.8,0.1,70.82,0.0,0.0,,0.0,0.0,,5.6,334.0,1021.6,90.6,10.0,339.0,1.2,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9786
7591,New York City,2018-04-10T11:00:00,6.0,3.8,-0.4,63.35,0.0,0.0,,0.0,0.0,,10.3,290.0,1021.6,100.0,12.0,336.0,1.2,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",8893
7592,New York City,2018-04-10T12:00:00,6.4,4.2,-1.2,58.66,0.0,0.0,,0.0,0.0,,10.6,289.0,1021.3,100.0,14.4,245.0,0.9,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9509
7593,New York City,2018-04-10T13:00:00,7.4,4.6,-2.8,48.25,0.0,0.0,,0.0,0.0,,16.1,286.0,1020.9,98.2,16.0,463.0,1.7,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9179
7594,New York City,2018-04-10T14:00:00,8.7,6.5,-3.2,43.0,0.0,0.0,,0.0,0.0,27.7,13.9,314.0,1020.4,80.1,16.0,514.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9613
7595,New York City,2018-04-10T15:00:00,9.2,6.9,-4.0,38.92,0.0,0.0,,0.0,0.0,,15.9,309.0,1019.9,88.9,16.0,550.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",10741
7596,New York City,2018-04-10T16:00:00,9.9,8.0,-5.0,34.77,0.0,0.0,,0.0,0.0,27.7,13.0,326.0,1019.5,80.1,16.0,325.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9803
7614,New York City,2018-04-11T10:00:00,7.8,6.5,-9.2,29.0,0.0,0.0,,0.0,0.0,,7.9,72.0,1023.1,14.1,16.0,616.0,2.2,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732",9549
